n: 100 p: 40
FO: 62359.96
HUBS: [26, 33, 5, 4, 49, 45, 31, 46, 48, 30, 6, 35, 24, 53, 44, 50, 29, 51, 3, 36, 10, 13, 52, 68, 64, 34, 25, 12, 62, 27, 22, 2, 47, 28, 15, 67, 72, 66, 73, 43]

OR	H1	H2	DS	CUSTO
88	66	43	42	13821.01
88	66	43	43	11705.58
88	66	44	44	11109.49
88	66	45	45	12072.76
88	66	46	46	10759.40
88	67	47	47	11639.22
88	67	48	48	13433.48
88	67	49	49	13472.65
88	67	50	50	12272.39
88	67	51	51	14065.93
88	72	52	52	13892.00
88	72	53	53	16128.50
88	72	52	54	16463.71
88	72	52	55	17312.55
88	72	52	56	20545.71
88	72	73	57	24729.71
88	72	73	58	25951.49
88	72	73	59	27852.85
88	66	66	60	19479.48
88	66	66	61	12910.33
88	66	62	62	8485.60
88	66	66	63	8005.52
88	66	64	64	7542.36
88	66	66	65	6412.47
88	66	66	66	4469.54
88	67	67	67	6060.27
88	67	68	68	7885.40
88	66	66	69	8785.73
88	66	66	70	8884.66
88	72	72	71	8984.86
88	72	72	72	8169.70
88	72	73	73	9664.82
88	72	72	74	9491.01
88	72	72	75	11009.95
88	72	73	76	13399.89
88	72	73	77	17273.50
88	72	72	78	19980.09
88	72	72	79	25691.08
88	66	66	80	28176.70
88	66	66	81	25377.79
88	66	66	82	23896.80
88	66	66	83	18861.72
88	66	66	84	13031.78
88	66	66	85	13323.13
88	66	66	86	10417.04
88	66	66	87	9354.13
88	66	66	89	9137.24
88	66	66	90	9750.22
88	66	66	91	10095.66
88	66	66	92	10543.23
88	66	66	93	12049.29
88	66	66	94	11975.38
88	72	72	95	10730.08
88	66	66	96	13814.96
88	72	72	97	13176.63
88	72	72	98	14825.48
88	72	72	99	16016.23
89	67	3	0	44839.74
89	67	3	1	42895.95
89	67	2	2	22732.02
89	67	3	3	22792.16
89	67	4	4	27431.97
89	67	5	5	22398.60
89	67	6	6	23999.43
89	67	4	7	41806.91
89	67	4	8	43384.80
89	67	6	9	36733.45
89	67	10	10	21050.59
89	72	12	11	32936.40
89	72	12	12	24208.57
89	72	13	13	22376.03
89	72	15	14	27802.85
89	72	15	15	22143.91
89	72	15	16	32121.69
89	72	15	17	36615.10
89	72	36	18	38684.58
89	72	15	19	43411.56
89	66	43	20	20791.29
89	66	43	21	18929.44
89	67	22	22	16808.58
89	67	25	23	16138.22
89	67	24	24	14699.50
89	67	25	25	12918.83
89	67	26	26	16657.98
89	67	27	27	17837.74
89	68	28	28	17709.16
89	68	29	29	16004.46
89	68	30	30	16313.13
89	72	31	31	14050.93
89	72	33	32	19083.70
89	72	33	33	15972.82
89	72	34	34	14351.87
89	72	35	35	15262.66
89	72	36	36	15628.69
89	72	36	37	18785.93
89	72	36	38	18578.54
89	72	36	39	27597.96
89	66	43	40	26310.08
89	66	43	41	15657.84
89	66	43	42	14019.17
89	66	43	43	11903.75
89	67	44	44	10868.96
89	67	45	45	11080.65
89	67	46	46	9565.04
89	68	47	47	9842.96
89	72	48	48	11337.22
89	72	49	49	10871.81
89	72	50	50	9402.96
89	72	51	51	10862.48
89	72	52	52	10634.22
89	72	53	53	12870.72
89	72	52	54	13205.93
89	72	52	55	14054.77
89	72	52	56	17287.93
89	72	73	57	21471.93
89	72	73	58	22693.72
89	72	73	59	24595.07
89	66	66	60	19677.64
89	66	66	61	13108.50
89	66	62	62	8683.76
89	66	66	63	8203.69
89	67	64	64	7549.51
89	66	66	65	6610.63
89	66	66	66	4667.70
89	67	67	67	4581.86
89	68	68	68	5901.88
89	67	67	69	7533.89
89	72	72	70	7278.86
89	72	72	71	5727.09
89	72	72	72	4911.93
89	72	73	73	6407.04
89	72	72	74	6233.23
89	72	72	75	7752.17
89	72	73	76	10142.11
89	72	73	77	14015.72
89	72	72	78	16722.32
89	72	72	79	22433.30
89	66	66	80	28374.87
89	66	66	81	25575.95
89	66	66	82	24094.96
89	66	66	83	19059.89
89	66	66	84	13229.94
89	66	66	85	13521.29
89	66	66	86	10615.20
89	66	66	87	9552.29
89	66	66	88	9137.24
89	67	67	90	9870.90
89	72	72	91	7301.62
89	72	72	92	8936.86
89	72	72	93	11929.37
89	72	72	94	9296.35
89	72	72	95	7472.30
89	72	72	96	11155.83
89	72	72	97	9918.85
89	72	72	98	11567.70
89	72	72	99	12758.45
90	67	3	0	45546.93
90	67	3	1	43603.13
90	67	2	2	23439.20
90	67	3	3	23499.34
90	67	4	4	28139.15
90	67	5	5	23105.78
90	67	6	6	24706.61
90	67	4	7	42514.09
90	67	4	8	44091.98
90	67	6	9	37440.63
90	67	10	10	21757.77
90	72	12	11	33412.83
90	72	12	12	24685.01
90	72	13	13	22852.47
90	72	15	14	28279.29
90	72	15	15	22620.35
90	72	15	16	32598.13
90	72	15	17	37091.54
90	72	36	18	39161.02
90	72	15	19	43888.00
90	66	43	20	21404.27
90	66	43	21	19542.42
90	67	22	22	17515.76
90	67	25	23	16845.40
90	67	24	24	15406.68
90	67	25	25	13626.01
90	67	26	26	17365.16
90	67	27	27	18544.92
90	68	28	28	18372.55
90	72	29	29	16646.62
90	72	30	30	16823.57
90	72	31	31	14527.36
90	72	33	32	19560.14
90	72	33	33	16449.26
90	72	34	34	14828.31
90	72	35	35	15739.10
90	72	36	36	16105.13
90	72	36	37	19262.37
90	72	36	38	19054.98
90	72	36	39	28074.40
90	66	43	40	26923.07
90	66	43	41	16270.82
90	66	43	42	14632.15
90	66	43	43	12516.73
90	67	44	44	11576.14
90	67	45	45	11787.83
90	67	46	46	10272.22
90	72	47	47	10464.81
90	72	48	48	11813.66
90	72	49	49	11348.25
90	72	50	50	9879.40
90	72	51	51	11338.92
90	72	52	52	11110.66
90	72	53	53	13347.16
90	72	52	54	13682.37
90	72	52	55	14531.21
90	72	52	56	17764.37
90	72	73	57	21948.37
90	72	73	58	23170.16
90	72	73	59	25071.51
90	66	66	60	20290.63
90	66	66	61	13721.48
90	66	62	62	9296.75
90	66	66	63	8816.67
90	67	64	64	8256.70
90	66	66	65	7223.61
90	66	66	66	5280.68
90	67	67	67	5289.04
90	68	68	68	6565.27
90	72	72	69	8034.00
90	72	72	70	7755.30
90	72	72	71	6203.53
90	72	72	72	5388.36
90	72	73	73	6883.48
90	72	72	74	6709.67
90	72	72	75	8228.61
90	72	73	76	10618.55
90	72	73	77	14492.16
90	72	72	78	17198.76
90	72	72	79	22909.74
90	66	66	80	28987.85
90	66	66	81	26188.93
90	66	66	82	24707.95
90	66	66	83	19672.87
90	66	66	84	13842.92
90	66	66	85	14134.27
90	66	66	86	11228.18
90	66	66	87	10165.27
90	66	66	88	9750.22
90	67	67	89	9870.90
90	72	72	91	7778.06
90	72	72	92	9413.30
90	72	72	93	12405.81
90	72	72	94	9772.79
90	72	72	95	7948.74
90	72	72	96	11632.27
90	72	72	97	10395.29
90	72	72	98	12044.14
90	72	72	99	13234.89
91	72	4	0	43734.60
91	72	3	1	42036.53
91	68	2	2	22239.66
91	72	3	3	21932.74
91	72	4	4	25890.04
91	72	5	5	20888.20
91	72	6	6	22285.14
91	72	6	7	40134.50
91	72	6	8	41740.82
91	72	6	9	35019.16
91	72	10	10	19119.51
91	72	12	11	30414.17
91	72	12	12	21686.34
91	72	13	13	19853.81
91	72	15	14	25280.62
91	72	15	15	19621.68
91	72	15	16	29599.46
91	72	15	17	34092.87
91	72	36	18	36162.35
91	72	15	19	40889.33
91	67	43	20	20714.70
91	67	43	21	18852.85
91	68	22	22	16347.56
91	72	25	23	15050.46
91	72	24	24	13689.29
91	72	25	25	11831.07
91	72	26	26	14880.64
91	72	27	27	15786.97
91	72	28	28	15471.26
91	72	29	29	13647.95
91	72	30	30	13824.90
91	72	31	31	11528.70
91	72	33	32	16561.47
91	72	33	33	13450.60
91	72	34	34	11829.64
91	72	35	35	12740.43
91	72	36	36	13106.46
91	72	36	37	16263.70
91	72	36	38	16056.32
91	72	36	39	25075.73
91	67	43	40	26233.49
91	67	43	41	15581.25
91	67	43	42	13942.58
91	67	43	43	11827.16
91	67	44	44	10521.71
91	72	45	45	9830.24
91	72	46	46	8141.61
91	72	47	47	7466.14
91	72	48	48	8814.99
91	72	49	49	8349.58
91	72	50	50	6880.74
91	72	51	51	8340.25
91	72	52	52	8111.99
91	72	53	53	10348.49
91	72	52	54	10683.71
91	72	52	55	11532.55
91	72	52	56	14765.70
91	72	73	57	18949.70
91	72	73	58	20171.49
91	72	73	59	22072.84
91	66	66	60	20636.07
91	66	66	61	14066.92
91	67	62	62	8481.87
91	67	67	63	8979.18
91	67	64	64	7202.26
91	67	67	65	7539.49
91	66	66	66	5626.12
91	67	67	67	4234.61
91	68	68	68	4331.14
91	72	72	69	5035.34
91	72	72	70	4756.63
91	72	72	71	3204.86
91	72	72	72	2389.70
91	72	73	73	3884.82
91	72	72	74	3711.00
91	72	72	75	5229.95
91	72	73	76	7619.88
91	72	73	77	11493.50
91	72	72	78	14200.09
91	72	72	79	19911.07
91	66	66	80	29333.29
91	66	66	81	26534.38
91	66	66	82	25053.39
91	66	66	83	20018.31
91	66	66	84	14188.37
91	66	66	85	14479.72
91	66	66	86	11573.63
91	66	66	87	10510.72
91	66	66	88	10095.66
91	72	72	89	7301.62
91	72	72	90	7778.06
91	72	72	92	6414.63
91	72	72	93	9407.14
91	72	72	94	6774.13
91	72	72	95	4950.07
91	72	72	96	8633.61
91	72	72	97	7396.63
91	72	72	98	9045.48
91	72	72	99	10236.23
92	72	4	0	45369.84
92	68	3	1	43595.99
92	67	2	2	23447.65
92	68	3	3	23492.20
92	72	4	4	27525.27
92	72	5	5	22523.44
92	72	6	6	23920.38
92	72	6	7	41769.74
92	72	6	8	43376.06
92	72	6	9	36654.40
92	72	10	10	20754.74
92	72	12	11	32049.41
92	72	12	12	23321.58
92	72	13	13	21489.05
92	72	15	14	26915.86
92	72	15	15	21256.92
92	72	15	16	31234.70
92	72	15	17	35728.11
92	72	36	18	37797.59
92	72	15	19	42524.57
92	67	43	20	21777.59
92	67	43	21	19915.74
92	67	22	22	17524.22
92	68	25	23	16635.28
92	68	24	24	15264.69
92	68	25	25	13415.90
92	72	26	26	16515.88
92	72	27	27	17422.21
92	72	28	28	17106.49
92	72	29	29	15283.19
92	72	30	30	15460.14
92	72	31	31	13163.94
92	72	33	32	18196.71
92	72	33	33	15085.83
92	72	34	34	13464.88
92	72	35	35	14375.67
92	72	36	36	14741.70
92	72	36	37	17898.94
92	72	36	38	17691.55
92	72	36	39	26710.97
92	67	43	40	27296.38
92	67	43	41	16644.14
92	67	43	42	15005.47
92	67	43	43	12890.04
92	67	44	44	11584.59
92	68	45	45	11444.32
92	68	46	46	9776.42
92	72	47	47	9101.38
92	72	48	48	10450.23
92	72	49	49	9984.82
92	72	50	50	8515.97
92	72	51	51	9975.49
92	72	52	52	9747.23
92	72	53	53	11983.73
92	72	52	54	12318.94
92	72	52	55	13167.78
92	72	52	56	16400.94
92	72	73	57	20584.94
92	72	73	58	21806.73
92	72	73	59	23708.08
92	66	66	60	21083.64
92	66	66	61	14514.49
92	67	62	62	9544.76
92	66	66	63	9609.68
92	67	64	64	8265.15
92	66	66	65	8016.63
92	66	66	66	6073.69
92	67	67	67	5297.49
92	68	68	68	5875.40
92	72	72	69	6670.58
92	72	72	70	6391.87
92	72	72	71	4840.10
92	72	72	72	4024.94
92	72	73	73	5520.06
92	72	72	74	5346.24
92	72	72	75	6865.19
92	72	73	76	9255.12
92	72	73	77	13128.73
92	72	72	78	15835.33
92	72	72	79	21546.31
92	66	66	80	29780.86
92	66	66	81	26981.95
92	66	66	82	25500.96
92	66	66	83	20465.88
92	66	66	84	14635.94
92	66	66	85	14927.29
92	66	66	86	12021.20
92	66	66	87	10958.29
92	66	66	88	10543.23
92	72	72	89	8936.86
92	72	72	90	9413.30
92	72	72	91	6414.63
92	72	72	93	11042.38
92	72	72	94	8409.36
92	72	72	95	6585.31
92	72	72	96	10268.84
92	72	72	97	9031.86
92	72	72	98	10680.71
92	72	72	99	11871.46
93	67	3	0	47899.67
93	67	3	1	45955.88
93	67	2	2	25791.94
93	67	3	3	25852.09
93	67	4	4	30491.89
93	67	5	5	25458.52
93	72	6	6	26912.89
93	72	6	7	44762.24
93	72	6	8	46368.57
93	72	6	9	39646.91
93	72	10	10	23747.25
93	72	12	11	35041.91
93	72	12	12	26314.09
93	72	13	13	24481.55
93	72	15	14	29908.37
93	72	15	15	24249.42
93	72	15	16	34227.21
93	72	15	17	38720.61
93	72	36	18	40790.10
93	72	15	19	45517.08
93	66	43	20	23703.34
93	66	43	21	21841.49
93	67	22	22	19868.51
93	67	25	23	19198.14
93	67	24	24	17759.43
93	67	25	25	15978.76
93	72	26	26	19508.39
93	72	27	27	20414.72
93	72	28	28	20099.00
93	72	29	29	18275.70
93	72	30	30	18452.64
93	72	31	31	16156.44
93	72	33	32	21189.21
93	72	33	33	18078.34
93	72	34	34	16457.38
93	72	35	35	17368.18
93	72	36	36	17734.21
93	72	36	37	20891.45
93	72	36	38	20684.06
93	72	36	39	29703.48
93	66	43	40	29222.13
93	66	43	41	18569.89
93	66	43	42	16931.22
93	66	43	43	14815.80
93	67	44	44	13928.88
93	67	45	45	14140.57
93	68	46	46	12609.28
93	72	47	47	12093.89
93	72	48	48	13442.73
93	72	49	49	12977.32
93	72	50	50	11508.48
93	72	51	51	12967.99
93	72	52	52	12739.74
93	72	53	53	14976.23
93	72	52	54	15311.45
93	72	52	55	16160.29
93	72	52	56	19393.44
93	72	73	57	23577.45
93	72	73	58	24799.23
93	72	73	59	26700.59
93	66	66	60	22589.69
93	66	66	61	16020.55
93	66	62	62	11595.81
93	66	66	63	11115.74
93	67	64	64	10609.44
93	66	66	65	9522.68
93	66	66	66	7579.75
93	67	67	67	7641.78
93	68	68	68	8708.26
93	72	72	69	9663.08
93	72	72	70	9384.38
93	72	72	71	7832.60
93	72	72	72	7017.44
93	72	73	73	8512.56
93	72	72	74	8338.74
93	72	72	75	9857.69
93	72	73	76	12247.63
93	72	73	77	16121.24
93	72	72	78	18827.83
93	72	72	79	24538.82
93	66	66	80	31286.92
93	66	66	81	28488.00
93	66	66	82	27007.01
93	66	66	83	21971.94
93	66	66	84	16141.99
93	66	66	85	16433.34
93	66	66	86	13527.25
93	66	66	87	12464.34
93	66	66	88	12049.29
93	72	72	89	11929.37
93	72	72	90	12405.81
93	72	72	91	9407.14
93	72	72	92	11042.38
93	72	72	94	11401.87
93	72	72	95	9577.82
93	72	72	96	13261.35
93	72	72	97	12024.37
93	72	72	98	13673.22
93	72	72	99	14863.97
94	72	4	0	45729.33
94	72	3	1	44031.26
94	72	2	2	24371.02
94	72	3	3	23927.47
94	72	4	4	27884.77
94	72	5	5	22882.93
94	72	6	6	24279.87
94	72	6	7	42129.23
94	72	6	8	43735.55
94	72	6	9	37013.89
94	72	10	10	21114.24
94	72	12	11	32408.90
94	72	12	12	23681.07
94	72	13	13	21848.54
94	73	15	14	27242.16
94	73	15	15	21583.21
94	73	15	16	31560.99
94	73	15	17	36054.40
94	73	36	18	38064.42
94	73	15	19	42850.87
94	67	43	20	23024.90
94	67	43	21	21163.05
94	72	22	22	18504.76
94	72	25	23	17045.19
94	72	24	24	15684.02
94	72	25	25	13825.80
94	72	26	26	16875.37
94	72	27	27	17781.71
94	72	28	28	17465.99
94	72	29	29	15642.68
94	72	30	30	15819.63
94	72	31	31	13523.43
94	72	33	32	18556.20
94	72	33	33	15445.33
94	73	34	34	13814.77
94	73	35	35	14694.30
94	73	36	36	15008.53
94	73	36	37	18165.77
94	73	36	38	17958.38
94	73	36	39	26977.80
94	67	43	40	28543.70
94	67	43	41	17891.45
94	67	43	42	16252.79
94	67	43	43	14137.36
94	72	44	44	12770.23
94	72	45	45	11824.97
94	72	46	46	10136.34
94	72	47	47	9460.87
94	72	48	48	10809.72
94	72	49	49	10344.31
94	72	50	50	8875.47
94	73	51	51	10295.42
94	73	52	52	10021.83
94	73	53	53	12260.91
94	73	52	54	12593.55
94	73	52	55	13442.39
94	73	52	56	16675.54
94	73	73	57	20851.04
94	73	73	58	22072.83
94	73	73	59	23974.18
94	66	66	60	22515.79
94	66	66	61	15946.64
94	67	62	62	10792.08
94	66	66	63	11041.83
94	67	64	64	9512.47
94	66	66	65	9448.78
94	66	66	66	7505.84
94	67	67	67	6544.81
94	72	68	68	6549.97
94	72	72	69	7030.07
94	72	72	70	6751.36
94	72	72	71	5199.59
94	72	72	72	4384.43
94	73	73	73	5786.16
94	72	72	74	5705.73
94	72	72	75	7224.68
94	73	73	76	9521.23
94	73	73	77	13394.84
94	73	73	78	16179.24
94	73	73	79	21865.00
94	66	66	80	31213.01
94	66	66	81	28414.10
94	66	66	82	26933.11
94	66	66	83	21898.03
94	66	66	84	16068.09
94	66	66	85	16359.44
94	66	66	86	13453.35
94	66	66	87	12390.43
94	66	66	88	11975.38
94	72	72	89	9296.35
94	72	72	90	9772.79
94	72	72	91	6774.13
94	72	72	92	8409.36
94	72	72	93	11401.87
94	72	72	95	6944.80
94	72	72	96	10628.34
94	72	72	97	9391.36
94	72	72	98	11040.21
94	72	72	99	12230.96
95	72	4	0	43905.28
95	72	3	1	42207.21
95	72	2	2	22546.96
95	72	3	3	22103.42
95	72	4	4	26060.71
95	72	5	5	21058.88
95	72	6	6	22455.82
95	72	6	7	40305.18
95	72	6	8	41911.50
95	72	6	9	35189.84
95	72	10	10	19290.18
95	73	12	11	30532.33
95	73	12	12	21804.50
95	73	13	13	19827.74
95	73	15	14	25124.71
95	73	15	15	19465.77
95	73	15	16	29443.55
95	73	15	17	33936.96
95	73	36	18	35946.97
95	73	15	19	40733.42
95	72	43	20	21715.71
95	72	43	21	19853.86
95	72	22	22	16680.71
95	72	25	23	15221.14
95	72	24	24	13859.97
95	72	25	25	12001.75
95	72	26	26	15051.32
95	72	27	27	15957.65
95	72	28	28	15641.93
95	72	29	29	13818.63
95	72	30	30	13995.58
95	73	31	31	11697.79
95	73	33	32	16521.41
95	73	33	33	13410.53
95	73	34	34	11697.32
95	73	35	35	12576.85
95	73	36	36	12891.08
95	73	36	37	16048.32
95	73	36	38	15840.93
95	73	36	39	24860.35
95	72	43	40	27234.50
95	72	43	41	16582.26
95	72	43	42	14943.59
95	72	43	43	12828.17
95	72	44	44	10946.17
95	72	45	45	10000.92
95	72	46	46	8312.29
95	72	47	47	7636.82
95	72	48	48	8985.67
95	73	49	49	8376.24
95	73	50	50	6883.41
95	73	51	51	8177.98
95	73	52	52	7904.39
95	73	53	53	10143.46
95	73	52	54	10476.10
95	73	52	55	11324.94
95	73	52	56	14558.09
95	73	73	57	18733.60
95	73	73	58	19955.38
95	73	73	59	21856.74
95	72	62	60	21757.11
95	72	66	61	15748.19
95	72	62	62	9598.23
95	72	67	63	10425.92
95	72	64	64	8281.11
95	72	67	65	8986.22
95	72	66	66	7307.39
95	72	67	67	5681.34
95	72	68	68	4725.92
95	72	72	69	5206.02
95	72	72	70	4927.31
95	72	72	71	3375.54
95	72	72	72	2560.38
95	73	73	73	3668.71
95	72	72	74	3881.68
95	73	73	75	5224.54
95	73	73	76	7403.78
95	73	73	77	11277.39
95	73	73	78	14061.80
95	73	73	79	19747.55
95	72	66	80	31014.56
95	72	66	81	28215.64
95	72	66	82	26734.66
95	72	66	83	21699.58
95	72	66	84	15869.64
95	72	66	85	16160.98
95	72	66	86	13254.90
95	72	66	87	12191.98
95	72	72	88	10730.08
95	72	72	89	7472.30
95	72	72	90	7948.74
95	72	72	91	4950.07
95	72	72	92	6585.31
95	72	72	93	9577.82
95	72	72	94	6944.80
95	72	72	96	8804.28
95	72	72	97	7567.30
95	72	72	98	9216.16
95	72	72	99	10406.91
96	72	4	0	47588.81
96	72	3	1	45890.74
96	72	2	2	26230.49
96	72	3	3	25786.95
96	72	4	4	29744.25
96	72	5	5	24742.41
96	72	6	6	26139.35
96	72	6	7	43988.71
96	72	6	8	45595.03
96	72	6	9	38873.37
96	72	10	10	22973.71
96	73	12	11	34229.04
96	73	12	12	25501.21
96	73	13	13	23524.46
96	73	15	14	28821.42
96	73	15	15	23162.48
96	73	15	16	33140.26
96	73	15	17	37633.67
96	73	36	18	39643.69
96	73	15	19	44430.13
96	67	43	20	25036.89
96	67	43	21	23175.04
96	72	22	22	20364.24
96	72	25	23	18904.67
96	72	24	24	17543.50
96	72	25	25	15685.28
96	72	26	26	18734.85
96	72	27	27	19641.18
96	72	28	28	19325.46
96	72	29	29	17502.16
96	72	30	30	17679.11
96	72	31	31	15382.91
96	73	33	32	20218.12
96	73	33	33	17107.24
96	73	34	34	15394.03
96	73	35	35	16273.57
96	73	36	36	16587.80
96	73	36	37	19745.04
96	73	36	38	19537.65
96	73	36	39	28557.07
96	67	43	40	30555.68
96	67	43	41	19903.44
96	67	43	42	18264.77
96	67	43	43	16149.35
96	72	44	44	14629.70
96	72	45	45	13684.45
96	72	46	46	11995.82
96	72	47	47	11320.35
96	72	48	48	12669.20
96	73	49	49	12072.95
96	73	50	50	10580.13
96	73	51	51	11874.69
96	73	52	52	11601.10
96	73	53	53	13840.18
96	73	52	54	14172.81
96	73	52	55	15021.65
96	73	52	56	18254.81
96	73	73	57	22430.31
96	73	73	58	23652.10
96	73	73	59	25553.45
96	66	66	60	24355.37
96	66	66	61	17786.23
96	67	62	62	12804.06
96	66	66	63	12881.41
96	67	64	64	11524.45
96	66	66	65	11288.36
96	66	66	66	9345.43
96	67	67	67	8556.80
96	72	68	68	8409.45
96	72	72	69	8889.55
96	72	72	70	8610.84
96	72	72	71	7059.07
96	72	72	72	6243.91
96	73	73	73	7365.43
96	72	72	74	7565.21
96	73	73	75	8921.25
96	73	73	76	11100.49
96	73	73	77	14974.11
96	73	73	78	17758.51
96	73	73	79	23444.26
96	66	66	80	33052.60
96	66	66	81	30253.68
96	66	66	82	28772.69
96	66	66	83	23737.61
96	66	66	84	17907.67
96	66	66	85	18199.02
96	66	66	86	15292.93
96	66	66	87	14230.02
96	66	66	88	13814.96
96	72	72	89	11155.83
96	72	72	90	11632.27
96	72	72	91	8633.61
96	72	72	92	10268.84
96	72	72	93	13261.35
96	72	72	94	10628.34
96	72	72	95	8804.28
96	72	72	97	11250.84
96	72	72	98	12899.69
96	72	72	99	14090.44
97	73	4	0	45926.55
97	73	4	1	44350.41
97	72	2	2	24993.51
97	73	3	3	24469.60
97	73	4	4	28081.98
97	73	5	5	23128.45
97	73	6	6	24426.30
97	73	12	7	42140.63
97	73	12	8	43554.24
97	73	6	9	37160.32
97	73	10	10	21198.07
97	73	12	11	32160.42
97	73	12	12	23432.59
97	73	13	13	21455.84
97	52	15	14	26608.04
97	52	15	15	20949.10
97	52	15	16	30926.88
97	52	15	17	35420.29
97	52	36	18	37375.52
97	52	15	19	42216.75
97	72	43	20	24162.26
97	72	43	21	22300.41
97	72	22	22	19127.26
97	73	25	23	17657.38
97	73	24	24	16274.54
97	73	25	25	14437.99
97	73	26	26	17083.93
97	73	27	27	17858.60
97	73	28	28	17454.47
97	73	29	29	15578.58
97	73	30	30	15675.98
97	73	31	31	13325.88
97	73	33	32	18149.50
97	73	33	33	15038.62
97	73	34	34	13325.41
97	52	35	35	14079.32
97	52	36	36	14319.63
97	52	36	37	17476.87
97	52	36	38	17269.48
97	52	36	39	26288.90
97	72	43	40	29681.06
97	72	43	41	19028.81
97	72	43	42	17390.15
97	72	43	43	15274.72
97	72	44	44	13392.73
97	72	45	45	12447.47
97	72	46	46	10758.84
97	73	47	47	9616.34
97	73	48	48	10648.74
97	73	49	49	10004.33
97	73	50	50	8511.50
97	73	51	51	9806.07
97	52	52	52	9300.98
97	52	53	53	11540.81
97	52	52	54	11872.69
97	52	52	55	12721.53
97	52	52	56	15954.69
97	52	52	57	20323.97
97	73	73	58	21583.48
97	52	52	59	23440.15
97	72	62	60	24203.66
97	72	66	61	18194.74
97	72	62	62	12044.78
97	72	67	63	12872.47
97	72	64	64	10727.66
97	72	67	65	11432.77
97	72	66	66	9753.94
97	72	67	67	8127.89
97	72	68	68	7172.47
97	72	72	69	7652.57
97	72	72	70	7373.86
97	72	72	71	5822.09
97	72	72	72	5006.93
97	73	73	73	5296.81
97	72	72	74	6328.23
97	73	73	75	6852.63
97	73	73	76	9031.87
97	73	73	77	12905.48
97	73	73	78	15689.89
97	73	73	79	21375.64
97	72	66	80	33461.11
97	72	66	81	30662.20
97	72	66	82	29181.21
97	72	66	83	24146.13
97	72	66	84	18316.19
97	72	66	85	18607.54
97	72	66	86	15701.45
97	72	66	87	14638.54
97	72	72	88	13176.63
97	72	72	89	9918.85
97	72	72	90	10395.29
97	72	72	91	7396.63
97	72	72	92	9031.86
97	72	72	93	12024.37
97	72	72	94	9391.36
97	72	72	95	7567.30
97	72	72	96	11250.84
97	72	72	98	11662.71
97	72	72	99	12853.46
98	73	4	0	47436.19
98	73	4	1	45860.05
98	72	2	2	26642.37
98	73	3	3	25979.24
98	73	4	4	29591.62
98	73	5	5	24638.09
98	73	6	6	25935.94
98	73	12	7	43650.27
98	73	12	8	45063.88
98	73	6	9	38669.96
98	73	10	10	22707.71
98	73	12	11	33670.06
98	73	12	12	24942.23
98	52	13	13	22601.43
98	52	15	14	27523.37
98	52	15	15	21864.43
98	52	15	16	31842.21
98	52	15	17	36335.62
98	52	36	18	38290.85
98	52	15	19	43132.08
98	72	43	20	25811.11
98	72	43	21	23949.26
98	72	22	22	20776.11
98	73	25	23	19167.02
98	73	24	24	17784.18
98	73	25	25	15947.63
98	73	26	26	18593.57
98	73	27	27	19368.24
98	73	28	28	18964.11
98	73	29	29	17088.22
98	73	30	30	17185.62
98	73	31	31	14835.52
98	52	33	32	19399.06
98	52	33	33	16288.19
98	52	34	34	14261.70
98	52	35	35	14994.65
98	52	36	36	15234.96
98	52	36	37	18392.20
98	52	36	38	18184.81
98	52	36	39	27204.23
98	72	43	40	31329.91
98	72	43	41	20677.66
98	72	43	42	19039.00
98	72	43	43	16923.57
98	72	44	44	15041.58
98	73	45	45	13968.16
98	73	46	46	12339.18
98	73	47	47	11125.98
98	73	48	48	12158.38
98	73	49	49	11513.97
98	73	50	50	10021.14
98	52	51	51	11073.54
98	52	52	52	10216.31
98	52	53	53	12456.14
98	52	52	54	12788.02
98	52	52	55	13636.86
98	52	52	56	16870.02
98	52	52	57	21239.30
98	52	52	58	22912.11
98	52	52	59	24355.48
98	72	62	60	25852.51
98	72	66	61	19843.59
98	72	62	62	13693.64
98	72	67	63	14521.32
98	72	64	64	12376.52
98	72	67	65	13081.62
98	72	66	66	11402.80
98	72	67	67	9776.74
98	72	68	68	8821.32
98	72	72	69	9301.42
98	72	72	70	9022.71
98	72	72	71	7470.94
98	72	72	72	6655.78
98	73	73	73	6806.45
98	72	72	74	7977.08
98	73	73	75	8362.27
98	73	73	76	10541.51
98	73	73	77	14415.13
98	73	73	78	17199.53
98	73	73	79	22885.28
98	72	66	80	35109.96
98	72	66	81	32311.05
98	72	66	82	30830.06
98	72	66	83	25794.98
98	72	66	84	19965.04
98	72	66	85	20256.39
98	72	66	86	17350.30
98	72	66	87	16287.39
98	72	72	88	14825.48
98	72	72	89	11567.70
98	72	72	90	12044.14
98	72	72	91	9045.48
98	72	72	92	10680.71
98	72	72	93	13673.22
98	72	72	94	11040.21
98	72	72	95	9216.16
98	72	72	96	12899.69
98	72	72	97	11662.71
98	72	72	99	14502.31
99	73	4	0	48358.51
99	73	4	1	46782.37
99	73	2	2	27609.18
99	73	3	3	26901.56
99	73	4	4	30513.94
99	73	5	5	25560.41
99	73	6	6	26858.26
99	52	12	7	43906.31
99	52	12	8	45319.92
99	52	12	9	39281.02
99	73	10	10	23630.03
99	52	12	11	33926.10
99	52	12	12	25198.27
99	52	13	13	22797.57
99	52	15	14	27719.51
99	52	15	15	22060.56
99	52	15	16	32038.35
